[55.82073317755183, 49.10218125896751];14183;10636;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.82821116984761, 49.075968830487795];12913;10010;Зона многоквартирной среднеэтажной жилой застройки
[55.828738314143315, 49.07743791091307];12983;9966;Зона многоквартирной среднеэтажной жилой застройки
[55.821942197983354, 49.081600767806634];13196;10532;Зона многоквартиной многоэтажной жилой застройки
[55.83727387405288, 49.07681609618308];12935;9255;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.83660619762969, 49.07327989955671];12768;9310;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.83177938568538, 49.071456760704756];12690;9712;Зона размещения общественного значения
[55.82909493826517, 49.09609007148326];13874;9938;Зона многоквартирной среднеэтажной жилой застройки
[55.82962805113779, 49.085481064063174];13366;9893;Зона размещения объектов специального назначения
[55.835587171986504, 49.092507004042396];13690;9397;Зона многоквартирной среднеэтажной жилой застройки
[55.821980469445194, 49.07922174006521];13082;10529;Зона многоквартиной многоэтажной жилой застройки
[55.84013930116932, 49.0818081197142];13169;9017;Зона многоквартирной среднеэтажной жилой застройки
[55.84342090689542, 49.09291082138058];13693;8745;Зона размещения объектов внешнего транспорта
[55.82231798616382, 49.09922417135474];14038;10503;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.84374160352399, 49.09578213344824];13830;8718;Водные объекты
[55.82785033254362, 49.09093341464065];13630;10041;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.820526063863994, 49.103762256276504];14259;10653;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.8364652120416, 49.10930736614964];14492;9326;Зона многоквартирной среднеэтажной жилой застройки
[55.81999261416349, 49.106263822127104];14380;10698;Зона многоквартиной многоэтажной жилой застройки
[55.83562917957148, 49.09543757815129];13830;9394;Зона многоквартирной среднеэтажной жилой застройки
[55.821050154385134, 49.10560340457049];14346;10610;Зона многоквартиной многоэтажной жилой застройки
[55.842075270740544, 49.10074920933825];14071;8858;Зона многоквартирной среднеэтажной жилой застройки
[55.82081981810965, 49.08432514091423];13328;10626;Зона многоквартиной многоэтажной жилой застройки
[55.83376849794757, 49.07545968396604];12878;9547;Зона многоквартирной среднеэтажной жилой застройки
[55.83805017455137, 49.09650465757193];13876;9192;Зона многоквартирной среднеэтажной жилой застройки
[55.82847768555716, 49.08152911496627];13179;9988;Зона размещения объектов специального назначения
[55.828798135623934, 49.0774463221741];12983;9961;Зона многоквартирной среднеэтажной жилой застройки
[55.83158471031281, 49.07725739867014];12968;9729;Зона многоквартирной среднеэтажной жилой застройки
[55.83849514006075, 49.113399533021195];14684;9157;Зона многоквартиной многоэтажной жилой застройки
[55.828587112485785, 49.09457917001186];13803;9980;Зона многоквартирной среднеэтажной жилой застройки
[55.83515205642233, 49.074056471950534];12808;9431;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.83467711922386, 49.07137424696053];12680;9470;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.83141498520496, 49.08473413878104];13326;9744;Зона многоквартирной среднеэтажной жилой застройки
[55.83383914884581, 49.07782457151052];12991;9541;Зона многоквартирной среднеэтажной жилой застройки
[55.839960536918525, 49.10908599772269];14474;9035;Зона размещения объектов специального назначения
[55.82932510144747, 49.09595238808363];13867;9919;Зона многоквартирной среднеэтажной жилой застройки
[55.8336703915349, 49.087559081074794];13457;9556;Водные объекты
[55.828654514511925, 49.08376137940711];13285;9974;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.82816516358914, 49.097524543141176];13945;10016;Зона многоквартирной среднеэтажной жилой застройки
[55.827979665836104, 49.08422653983578];13309;10030;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.84155833622365, 49.09457229123827];13776;8900;Зона многоквартирной среднеэтажной жилой застройки
[55.84304227537131, 49.089709810958205];13541;8776;Зона размещения объектов внешнего транспорта
[55.82664734371945, 49.10067592423258];14099;10143;Зона смешанного размещения общественно-деловой и жилой застройки
[55.83949061604335, 49.1139514397567];14708;9075;Зона многоквартиной многоэтажной жилой застройки
[55.83982639249397, 49.11105919854309];14569;9046;Зона многоквартиной многоэтажной жилой застройки
[55.84445214544359, 49.097577157645624];13914;8659;Зона размещения объектов специального назначения
[55.82680576105803, 49.08657377725096];13424;10128;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.8401957331148, 49.09066098212558];13592;9013;Зона размещения объектов специального назначения
[55.83487673567045, 49.08216289067995];13196;9455;Зона размещения объектов специального назначения
[55.83301489473909, 49.097184614706144];13919;9612;Зона многоквартирной среднеэтажной жилой застройки
[55.82829287107447, 49.09626886631498];13885;10005;Зона многоквартирной среднеэтажной жилой застройки
[55.838302541774425, 49.10558543369062];14310;9173;Зона многоквартирной среднеэтажной жилой застройки
[55.836645416910414, 49.10249995654844];14166;9310;Зона многоквартирной среднеэтажной жилой застройки
[55.82823051764941, 49.083966158065046];13296;10009;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.843752195130506, 49.09213720478014];13655;8717;Зона размещения объектов внешнего транспорта
[55.820528885218636, 49.103854712859125];14263;10653;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.832939640991285, 49.08339333016567];13259;9617;Зона многоквартирной среднеэтажной жилой застройки
[55.83448646114434, 49.071924698496794];12707;9486;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.82898721748844, 49.08624350888572];13403;9946;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.83368959895508, 49.087668174942706];13462;9555;Водные объекты
[55.820540578509934, 49.09539890464988];13859;10651;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.828080251069196, 49.07570087552987];12901;10020;Зона многоквартирной среднеэтажной жилой застройки
[55.83338145439032, 49.0862654355216];13396;9580;Зона размещения объектов специального назначения
[55.84372618980513, 49.09566093916716];13824;8720;Водные объекты
[55.83243331437189, 49.099100246785376];14012;9661;Зона размещения объектов специального назначения
[55.84369589089089, 49.09004300733624];13555;8721;Зона размещения объектов внешнего транспорта
[55.83199850359269, 49.095378353688005];13834;9696;Зона многоквартирной среднеэтажной жилой застройки
[55.8401084451799, 49.09006591747578];13564;9020;Зона размещения объектов специального назначения
[55.827150119232776, 49.100730414628956];14100;10101;Зона многоквартирной среднеэтажной жилой застройки
[55.82034865683053, 49.103484118516924];14246;10668;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.82870788911263, 49.08278467948037];13238;9969;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.839448696777794, 49.09655511121527];13876;9076;Зона размещения объектов специального назначения
[55.82137581904637, 49.085313171357654];13374;10580;Зона размещения объектов специального назначения
[55.83823792225568, 49.086468521176194];13395;9176;Зона индифидуальной и блокированной жилой застройки
[55.84393619798401, 49.09262500620415];13678;8702;Зона размещения объектов внешнего транспорта
[55.82829092433488, 49.07235545250805];12740;10003;Зона многоквартирной среднеэтажной жилой застройки
[55.828819206411, 49.07735182156934];12978;9959;Зона многоквартирной среднеэтажной жилой застройки
[55.83786354473646, 49.09692105183131];13896;9208;Зона размещения объектов специального назначения
[55.83016859739612, 49.0767068636691];12945;9847;Зона многоквартирной среднеэтажной жилой застройки
[55.82561611167154, 49.102905529282495];14208;10229;Зона размещения объектов специального назначения
[55.83466596000151, 49.07853063753387];13023;9472;Зона многоквартирной среднеэтажной жилой застройки
[55.8383690841601, 49.079005656125695];13038;9164;Зона многоквартирной среднеэтажной жилой застройки
[55.827502206582835, 49.0742226885331];12831;10068;Зона многоквартирной среднеэтажной жилой застройки
[55.83158281374431, 49.07226122289937];12729;9728;Зона многоквартирной среднеэтажной жилой застройки
[55.83725082057652, 49.09697065183278];13900;9259;Зона многоквартирной среднеэтажной жилой застройки
[55.83449072298909, 49.07216639462554];12719;9486;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.843478882094324, 49.09245634700205];13671;8740;Зона размещения объектов внешнего транспорта
[55.84394768465566, 49.09268507402977];13681;8701;Зона размещения объектов внешнего транспорта
[55.8413786302653, 49.07942760950283];13052;8913;Зона многоквартирной среднеэтажной жилой застройки
[55.84452823259292, 49.0942143845136];13753;8653;Зона размещения объектов специального назначения
[55.83752336739467, 49.095625201832576];13835;9236;Зона многоквартирной среднеэтажной жилой застройки
[55.8436821619549, 49.09524387501083];13804;8723;Зона размещения объектов специального назначения
[55.83894515827821, 49.1029442780475];14182;9119;Зона размещения объектов специального назначения
[55.84075532235074, 49.11354348827474];14686;8969;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.82832828738799, 49.083823285428];13289;10001;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.832831375063286, 49.09174116264083];13659;9627;Зона многоквартирной среднеэтажной жилой застройки
[55.82823758378085, 49.097573436050396];13947;10010;Зона многоквартирной среднеэтажной жилой застройки
[55.83318996550811, 49.087523266473966];13456;9596;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.84134576944583, 49.11196471352565];14609;8920;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.81847488725441, 49.096079704887025];13895;10823;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.824597518902635, 49.09820072593585];13984;10313;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.832000407119224, 49.079274832136775];13064;9694;Зона многоквартирной среднеэтажной жилой застройки
[55.83023220651081, 49.07591707475047];12907;9841;Зона многоквартирной среднеэтажной жилой застройки
[55.819822076553685, 49.101079041878265];14132;10711;Зона размещения объектов специального назначения
[55.82142360071204, 49.1019752388134];14172;10578;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.837687241407814, 49.07787664696765];12985;9221;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.83148629039595, 49.07886452800774];13045;9737;Зона многоквартирной среднеэтажной жилой застройки
[55.82425348104165, 49.07562546234305];12905;10339;Зона многоквартиной многоэтажной жилой застройки
[55.83515364574723, 49.09943448355261];14022;9434;Водные объекты
[55.83306491046031, 49.097731314898624];13945;9608;Зона многоквартирной среднеэтажной жилой застройки
[55.82600139427336, 49.083434178781076];13275;10195;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.83356873032319, 49.08749692340687];13454;9565;Зона размещения объектов специального назначения
[55.834235058878114, 49.09216626072154];13676;9510;Зона многоквартирной среднеэтажной жилой застройки
[55.82723685291154, 49.0858119060946];13386;10092;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.827669420852885, 49.075343349017935];12884;10055;Зона многоквартирной среднеэтажной жилой застройки
[55.83059040246228, 49.08161539349534];13179;9812;Зона многоквартирной среднеэтажной жилой застройки
[55.84022655611644, 49.09404063945653];13754;9011;Зона многоквартирной среднеэтажной жилой застройки
[55.8197583387996, 49.09827170732016];13998;10716;Зона размещения объектов специального назначения
[55.82652710286959, 49.081560146719106];13184;10151;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.84447697167358, 49.09378212978228];13733;8657;Зона размещения объектов специального назначения
[55.84357206510271, 49.094313543741464];13760;8732;Зона размещения объектов специального назначения
[55.82315523473579, 49.11061725347328];14582;10435;Зона многоквартиной многоэтажной жилой застройки
[55.84098962067558, 49.106429467702];14345;8949;Зона многоквартирной среднеэтажной жилой застройки
[55.844852545100395, 49.103765073568375];14210;8627;Зона размещения объектов внешнего транспорта
[55.836347467262385, 49.08704919414109];13427;9333;Зона многоквартирной среднеэтажной жилой застройки
[55.829361221637775, 49.10027612580062];14074;9917;Зона многоквартирной среднеэтажной жилой застройки
[55.82631512253837, 49.074518611979016];12848;10167;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.83145263369209, 49.07515950557076];12868;9739;Зона размещения объектов специального назначения
[55.836612126593046, 49.094154766375595];13766;9312;Зона многоквартирной среднеэтажной жилой застройки
[55.83877890740613, 49.104871027115095];14275;9133;Зона многоквартирной среднеэтажной жилой застройки
[55.837637063358486, 49.11180270544376];14609;9229;Зона многоквартиной многоэтажной жилой застройки
[55.84378959634065, 49.09403403214354];13746;8714;Зона размещения объектов специального назначения
[55.820155984175514, 49.095807809264294];13879;10683;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.84374811582053, 49.09583439023315];13832;8718;Зона размещения объектов специального назначения
[55.82921746903153, 49.0961360651465];13876;9928;Зона многоквартирной среднеэтажной жилой застройки
[55.843072125523236, 49.08777384342708];13448;8773;Зона размещения объектов внешнего транспорта
[55.83794253431109, 49.08873422029567];13504;9201;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.82884640509171, 49.07440384458662];12837;9956;Зона многоквартирной среднеэтажной жилой застройки
[55.843862862315234, 49.09696226804971];13886;8708;Зона размещения объектов внешнего транспорта
[55.829175401919066, 49.11286815327754];14677;9934;Зона смешанного размещения общественно-деловой и жилой застройки
[55.83236219279384, 49.07179983572016];12705;9663;Зона размещения объектов специального назначения
[55.83538175186892, 49.07390375703584];12800;9412;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.84078609435689, 49.11157878095346];14592;8966;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.844035805086236, 49.09228945835189];13662;8693;Зона размещения объектов внешнего транспорта
[55.8369505232593, 49.097979560526625];13949;9284;Зона размещения объектов специального назначения
[55.83226188698957, 49.07436103044394];12828;9672;Зона многоквартирной среднеэтажной жилой застройки
[55.843781398766545, 49.09392245099027];13741;8715;Зона размещения объектов специального назначения
[55.825107127976615, 49.11161633893399];14625;10272;Зона многоквартиной многоэтажной жилой застройки
[55.824027929367425, 49.096249833244855];13892;10360;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.82486911750768, 49.09776055775756];13963;10291;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.83637517126374, 49.10636916709599];14351;9333;Зона многоквартирной среднеэтажной жилой застройки
[55.843122569911806, 49.090490540187794];13578;8769;Зона размещения объектов внешнего транспорта
[55.83720521265927, 49.11380466168977];14706;9265;Зона многоквартиной многоэтажной жилой застройки
[55.835678991621755, 49.085509277343746];13355;9389;Зона многоквартирной среднеэтажной жилой застройки
[55.83853419941456, 49.100545741538426];14068;9153;Зона размещения объектов специального назначения
[55.83784032629987, 49.09667625786318];13885;9210;Зона размещения объектов специального назначения
[55.835936228179044, 49.083999816986676];13282;9367;Зона многоквартирной среднеэтажной жилой застройки
[55.833538076305764, 49.08755457638006];13457;9567;Зона размещения объектов специального назначения
[55.83629632764059, 49.08769433132869];13458;9338;Зона многоквартирной среднеэтажной жилой застройки
[55.84347045203597, 49.0933867514254];13716;8741;Зона размещения объектов внешнего транспорта
[55.82622724563432, 49.11521335285384];14795;10179;Зона многоквартиной многоэтажной жилой застройки
[55.832839636415244, 49.093616198638784];13748;9626;Зона многоквартирной среднеэтажной жилой застройки
[55.82457421915379, 49.103936006158854];14259;10316;Зона многоквартиной многоэтажной жилой застройки
[55.83619062823289, 49.08835557468223];13490;9346;Зона многоквартирной среднеэтажной жилой застройки
[55.838033886499204, 49.10768855407478];14411;9195;Зона многоквартирной среднеэтажной жилой застройки
[55.830593533860295, 49.11458545079003];14756;9816;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.82657946721893, 49.10148473968328];14138;10148;Зона размещения общественного значения
[55.843865706388044, 49.09304518804062];13699;8708;Зона размещения объектов внешнего транспорта
[55.83621836362362, 49.092778368001646];13701;9345;Зона многоквартирной среднеэтажной жилой застройки
[55.8326264986329, 49.08162861731128];13175;9642;Зона многоквартирной среднеэтажной жилой застройки
[55.83773432675523, 49.096758337008744];13889;9219;Зона многоквартирной среднеэтажной жилой застройки
[55.829350462684104, 49.084061247535715];13298;9916;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.83698429071366, 49.09899010356134];13997;9282;Зона многоквартирной среднеэтажной жилой застройки
[55.82483350722528, 49.09811660062663];13980;10294;Зона размещения озеленения специального назначения
[55.82254442695381, 49.08344341009096];13283;10482;Зона многоквартиной многоэтажной жилой застройки
[55.84349735695843, 49.09296860175952];13696;8738;Зона размещения объектов внешнего транспорта
[55.83236941616282, 49.07156673432052];12694;9663;Зона размещения объектов специального назначения
[55.84441644224556, 49.094567264290404];13770;8662;Зона размещения объектов специального назначения
[55.82720611580927, 49.09093489565345];13632;10095;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.84119946136441, 49.086332577068845];13383;8929;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.834559847282435, 49.10605023128818];14340;9484;Зона многоквартирной среднеэтажной жилой застройки
[55.837021751788946, 49.09794227993218];13947;9278;Зона размещения объектов специального назначения
[55.82451626674542, 49.090150626199325];13599;10319;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.84285049950002, 49.09497377559641];13793;8792;Зона размещения объектов специального назначения
[55.84405546649207, 49.0932931575574];13710;8692;Зона размещения объектов специального назначения
[55.827816692112414, 49.10812991095482];14453;10046;Зона многоквартирной среднеэтажной жилой застройки
[55.82763432136057, 49.075291754162066];12882;10058;Зона многоквартирной среднеэтажной жилой застройки
[55.82881981493727, 49.099443558470554];14035;9962;Зона многоквартирной среднеэтажной жилой застройки
[55.83841053174873, 49.08416835896974];13285;9161;Зона индифидуальной и блокированной жилой застройки
[55.830384688063546, 49.0836669434561];13277;9829;Зона многоквартирной среднеэтажной жилой застройки
[55.83450515730587, 49.07546805144664];12877;9485;Зона многоквартирной среднеэтажной жилой застройки
[55.8313986402413, 49.072797581172075];12755;9744;Зона многоквартирной среднеэтажной жилой застройки
[55.839655174504585, 49.09623571304287];13860;9059;Зона многоквартирной среднеэтажной жилой застройки
[55.83668119175444, 49.09632311320746];13870;9306;Зона многоквартирной среднеэтажной жилой застройки
[55.83468624648667, 49.09214164393771];13674;9472;Зона многоквартирной среднеэтажной жилой застройки
[55.8290006483949, 49.09097075152216];13630;9946;Зона размещения объектов специального назначения
[55.84318773973366, 49.09115161692389];13609;8764;Зона размещения объектов внешнего транспорта
[55.836182253699874, 49.09258419032389];13692;9348;Зона многоквартирной среднеэтажной жилой застройки
[55.839503454095556, 49.07441219206597];12816;9069;Зона многоквартирной среднеэтажной жилой застройки
[55.83836213240687, 49.094966480314355];13802;9166;Зона многоквартирной среднеэтажной жилой застройки
[55.82859481187368, 49.09917448040623];14023;9980;Зона многоквартирной среднеэтажной жилой застройки
[55.83156235221463, 49.078533564996306];13029;9731;Зона многоквартирной среднеэтажной жилой застройки
[55.83660900540179, 49.089887758367446];13562;9312;Зона размещения объектов специального назначения
[55.82819882383927, 49.097533877104546];13945;10013;Зона многоквартирной среднеэтажной жилой застройки
[55.832455403800395, 49.07180938380969];12706;9656;Зона многоквартирной среднеэтажной жилой застройки
[55.840072109090116, 49.08411899333658];13279;9023;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.843838625971735, 49.09276943323521];13686;8710;Зона размещения объектов внешнего транспорта
[55.83303129641705, 49.097730254647864];13945;9611;Зона многоквартирной среднеэтажной жилой застройки
[55.83357365279164, 49.103931972194125];14241;9566;Зона многоквартирной среднеэтажной жилой застройки
[55.82555228561176, 49.07401004060942];12825;10231;Зона многоквартиной многоэтажной жилой застройки
[55.8307602099711, 49.084459215881054];13314;9798;Зона многоквартирной среднеэтажной жилой застройки
[55.837776738296355, 49.09696415867253];13899;9215;Зона размещения объектов специального назначения
[55.82820311103177, 49.112802797067616];14676;10015;Зона смешанного размещения общественно-деловой и жилой застройки
[55.8284645184002, 49.081360876798044];13171;9989;Зона размещения объектов специального назначения
[55.83791082223569, 49.096666460536944];13884;9204;Зона размещения объектов специального назначения
[55.84303176645176, 49.0896074698731];13536;8777;Зона размещения объектов внешнего транспорта
[55.84321568327681, 49.09141167520146];13622;8762;Зона размещения объектов внешнего транспорта
[55.822176012212154, 49.089412308304375];13569;10514;Зона многоквартиной многоэтажной жилой застройки
[55.82564504988526, 49.103011038859464];14213;10226;Зона размещения объектов специального назначения
[55.843569975532354, 49.09426252547511];13757;8732;Зона размещения объектов специального назначения
[55.842311171472595, 49.09204867074675];13654;8837;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.83081988582849, 49.08797060324367];13482;9794;Зона многоквартирной среднеэтажной жилой застройки
[55.82258715189697, 49.08624759501829];13417;10479;Зона размещения объектов специального назначения
[55.835361983367726, 49.081224776620985];13150;9415;Зона многоквартирной среднеэтажной жилой застройки
[55.8344676652231, 49.074171466946325];12815;9488;Зона многоквартирной среднеэтажной жилой застройки
[55.83615659248269, 49.09241712046242];13684;9350;Зона многоквартирной среднеэтажной жилой застройки
[55.83725233165869, 49.10366379865474];14220;9260;Зона многоквартирной среднеэтажной жилой застройки
[55.82876636136479, 49.09577758900598];13860;9966;Зона многоквартирной среднеэтажной жилой застройки
[55.82959679255486, 49.08163311041811];13182;9895;Зона многоквартирной среднеэтажной жилой застройки
[55.84377178615837, 49.09610374596634];13845;8716;Зона размещения объектов внешнего транспорта
[55.843807448558664, 49.09191462409824];13645;8712;Зона размещения объектов внешнего транспорта
[55.822875968796836, 49.10400253368518];14266;10457;Зона размещения объектов специального назначения
[55.838403045467565, 49.08411377619756];13282;9162;Зона индифидуальной и блокированной жилой застройки
[55.841328548577486, 49.082718453645];13210;8918;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.83307833678781, 49.07152357260935];12691;9604;Зона размещения объектов специального назначения
[55.8267065483295, 49.110435242983634];14566;10139;Зона многоквартиной многоэтажной жилой застройки
[55.83175556935761, 49.09437341313336];13787;9717;Зона многоквартирной среднеэтажной жилой застройки
[55.83709900062824, 49.10000890526079];14046;9272;Зона многоквартирной среднеэтажной жилой застройки
[55.82614885698183, 49.09260171472143];13713;10183;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.83319191630921, 49.09070656987106];13608;9596;Зона многоквартирной среднеэтажной жилой застройки
[55.83647058174879, 49.087051990330224];13427;9323;Зона многоквартирной среднеэтажной жилой застройки
[55.831272731340384, 49.10407732507572];14252;9758;Зона размещения объектов специального назначения
[55.83200458978275, 49.07223661671572];12727;9693;Зона многоквартирной среднеэтажной жилой застройки
[55.8372420248326, 49.103614535630705];14218;9261;Зона многоквартирной среднеэтажной жилой застройки
[55.835593239882364, 49.08664581046852];13409;9396;Зона многоквартирной среднеэтажной жилой застройки
[55.836817973587706, 49.113643871304845];14699;9297;Зона многоквартиной многоэтажной жилой застройки
[55.84495004066506, 49.103477842371234];14196;8619;Зона размещения объектов внешнего транспорта
[55.842284335305074, 49.09626923569918];13856;8840;Зона многоквартирной среднеэтажной жилой застройки
[55.840127690887954, 49.09020680728291];13570;9019;Зона размещения объектов специального назначения
[55.83049882964193, 49.075186426699226];12871;9819;Зона многоквартирной среднеэтажной жилой застройки
[55.83981542424306, 49.10421522002231];14241;9046;Зона многоквартирной среднеэтажной жилой застройки
[55.83698519151934, 49.08551635477286];13352;9280;Зона многоквартирной среднеэтажной жилой застройки
[55.82768206917799, 49.07810786647281];13017;10054;Зона многоквартирной среднеэтажной жилой застройки
[55.83969567857315, 49.099862637378486];14033;9056;Зона многоквартирной среднеэтажной жилой застройки
[55.826283470334545, 49.109367599547944];14515;10174;Зона многоквартиной многоэтажной жилой застройки
[55.825722718830846, 49.10300979920721];14212;10220;Зона размещения объектов специального назначения
[55.838365879360886, 49.106329319167];14345;9167;Зона многоквартирной среднеэтажной жилой застройки
[55.84627065016687, 49.08282564156146];13205;8506;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.81953361850331, 49.09944295069236];14054;10735;Зона размещения общественного значения
[55.82025564868421, 49.08975228911057];13589;10674;Зона многоквартиной многоэтажной жилой застройки
